element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Xe	4	"114.871"	"4"	""		"133027.4"	"220081.6"	"5s2.5p2.(3P).5d"	"2P"	"3/2"	"5s2.5p2.(1D).6p"	"2P*"	"1/2"		""	"L11502"	
Xe	4	"115.026"	"5"	""		"106923.2"	"193860.6"	"5s.5p4"	"4P"	"3/2"	"5s2.5p2.(3P).6p"	"2S*"	"1/2"		""	"L11502"	
Xe	4	"115.108"	"10"	""		"148685.0"	"235560.7"	"5s2.5p2.(3P).5d"	"4D"	"5/2"	"5s2.5p2.(1S).6p"	"2P*"	"3/2"		""	"L11502"	
Xe	5	"115.1083"	"30"	""		"28411.2"	"115286.3"	"5s2.5p2"	"1D"	"2"	"5s.5p3"	"3D*"	"1"		""	"L11121"	
Xe	5	"115.327"	"6"	""		"156506.8"	"243216.5"	"5s2.5p.(2P*).5d"	"3F*"	"2"	"5s2.5p.(2P*).6p"	"1P"	"1"		""	"L7287"	
Xe	4	"115.351"	"6"	""		"121928.9"	"208621.1"	"5s.5p4"	"2D"	"3/2"	"5s2.5p2.(3P).4f"	"2F*"	"5/2"		""	"L11502"	
Xe	4	"115.467"	"3"	""		"146206.5"	"232811.4"	"5s2.5p2.(3P).5d"	"4D"	"3/2"	"5s2.5p2.(1S).6p"	"2P*"	"1/2"		""	"L11502"	
Xe	5	"115.513"	"4"	""		"173071.7"	"259642.3"	"5s2.5p.(2P*).5d"	"3D*"	"1"	"5s2.5p.(2P*).6p"	"1S"	"0"		""	"L7287"	
Xe	4	"115.565"	"8"	""		"109254.4"	"195784.6"	"5s.5p4"	"4P"	"1/2"	"5s2.5p2.(3P).4f"	"4D*"	"3/2"		""	"L11502"	
Xe	3	"115.6475"	"11"	""		"17098.73"	"103568.20"	"5s2.5p4"	"1D"	"2"	"5s.5p5"	"3P*"	"1"		""	"L10579"	
Xe	4	"115.7468"	"65"	""		"13267.0"	"99663.8"	"5s2.5p3"	"2D*"	"3/2"	"5s.5p4"	"4P"	"5/2"		""	"L11173"	
Xe	3	"115.8329"	"10"	""		"98262.47"	"184594.45"	"5s.5p5"	"3P*"	"2"	"5s2.5p3.(2P*).6p"	"3D"	"3"		""	"L10579"	
Xe	2	"115.8474"	"5"	""		"10537.01"	"96858.18"	"5s2.5p5"	"2P*"	"1/2"	"5s2.5p4.(3P<2>).5d"	"2[1]"	"1/2"		""	"L6925"	
Xe	4	"115.9046"	"2"	""		"35649.6"	"121928.9"	"5s2.5p3"	"2P*"	"3/2"	"5s.5p4"	"2D"	"3/2"		""	"L6623"	
Xe	3	"115.934"	"0*"	""		"103568.20"	"189824.07"	"5s.5p5"	"3P*"	"1"	"5s2.5p3.(2D*).4f"	"1D"	"2"		""	"L7270"	
Xe	3	"115.934"	"0*"	""		"111605.41"	"197860.38"	"5s2.5p3.(4S*).5d"	"5D*"	"3"	"5s2.5p3.(4S*).5f"	"5F"	"2"		""	"L7270"	
Xe	3	"116.0992"	"2"	""		"103568.20"	"189701.46"	"5s.5p5"	"3P*"	"1"	"5s2.5p3.(2D*).4f"	"3P"	"1"		""	"L10579"	
Xe	3	"116.273"	"2"	""		"111856.38"	"197860.38"	"5s2.5p3.(4S*).5d"	"5D*"	"2"	"5s2.5p3.(4S*).5f"	"5F"	"2"		""	"L7270"	
Xe	3	"116.3061"	"1"	""		"111605.41"	"197585.82"	"5s2.5p3.(4S*).5d"	"5D*"	"3"	"5s2.5p3.(4S*).5f"	"5F"	"3"		""	"L10579"	
Xe	4	"116.314"	"1"	""		"133027.4"	"219001.7"	"5s2.5p2.(3P).5d"	"2P"	"3/2"	"5s2.5p2.(1D).4f"	"2D*"	"5/2"		""	"L11502"	
Xe	5	"116.496"	"11"	""		"119919.0"	"205758.8"	"5s.5p3"	"3D*"	"3"	"5s2.5p.(2P*).4f"	"3D"	"3"		""	"L7287"	
Xe	6	"116.586"	"4"	""		"338450"	"424230"	"5s2.6d"	"2D"	"3/2"	"5s2.8p"	"2P*"	"3/2"		""	"L7258"	
Xe	3	"116.6228"	"0.5"	""		"98262.47"	"184009.10"	"5s.5p5"	"3P*"	"2"	"5s2.5p3.(2P*).6p"	"1D"	"2"		""	"L10579"	
Xe	3	"116.6467"	"8"	""		"111856.38"	"197585.82"	"5s2.5p3.(4S*).5d"	"5D*"	"2"	"5s2.5p3.(4S*).5f"	"5F"	"3"		""	"L10579"	
Xe	8	"116.67"	"*"	""		"659228"	"744953"	"6h"	"2H*"	"11/2"	"8i"	"2I"	"13/2"		""	"L11586"	
Xe	8	"116.67"	"*"	""		"659228"	"744953"	"6h"	"2H*"	"9/2"	"8i"	"2I"	"11/2"		""	"L11586"	
Xe	3	"116.6789"	"9"	""		"111605.41"	"197310.57"	"5s2.5p3.(4S*).5d"	"5D*"	"3"	"5s2.5p3.(4S*).5f"	"5F"	"4"		""	"L10579"	
Xe	5	"116.852"	"9"	""		"160630.4"	"246208.0"	"5s2.5p.(2P*).5d"	"3F*"	"3"	"5s2.5p.(2P*).6p"	"3D"	"3"		""	"L7287"	
Xe	2	"116.9633"	"2"	""		"10537.01"	"96033.48"	"5s2.5p5"	"2P*"	"1/2"	"5s2.5p4.(3P<2>).5d"	"2[2]"	"3/2"		""	"L6925"	
Xe	1	"117.0413"	"a"	"1.39e+08"	B+	"0.000"	"85440.017"	"5p6"	"1S"	"0"	"5p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		"T7227,T5940"	"L6449"	
Xe	3	"117.0812"	"2"	""		"112449.90"	"197860.38"	"5s2.5p3.(4S*).5d"	"5D*"	"1"	"5s2.5p3.(4S*).5f"	"5F"	"2"		""	"L10579"	
Xe	3	"117.0988"	"2"	""		"111856.38"	"197254.25"	"5s2.5p3.(4S*).5d"	"5D*"	"2"	"5s2.5p3.(2P*).4f"	"3F"	"2"		""	"L10579"	
Xe	3	"117.3146"	"9"	""		"125617.06"	"210857.49"	"5s2.5p3.(4S*).6s"	"3S*"	"1"	"5p6"	"1S"	"0"		""	"L10579"	
Xe	3	"117.3370"	"0.5"	""		"103568.20"	"188792.52"	"5s.5p5"	"3P*"	"1"	"5s2.5p3.(2D*).4f"	"3D"	"1"		""	"L10579"	
Xe	3	"117.3857"	"7"	""		"112271.78"	"197460.67"	"5s2.5p3.(4S*).5d"	"5D*"	"4"	"5s2.5p3.(4S*).5f"	"5F"	"5"		""	"L10579"	
Xe	3	"117.4243"	"2"	""		"112449.90"	"197611.00"	"5s2.5p3.(4S*).5d"	"5D*"	"1"	"5s2.5p3.(4S*).5f"	"5F"	"1"		""	"L10579"	
Xe	4	"117.470"	"5"	""		"121928.9"	"207056.6"	"5s.5p4"	"2D"	"3/2"	"5s2.5p2.(3P).6p"	"4P*"	"5/2"		""	"L11502"	
Xe	4	"117.571"	"10"	""		"106923.2"	"191978.1"	"5s.5p4"	"4P"	"3/2"	"5s2.5p2.(3P).4f"	"4D*"	"5/2"		""	"L11502"	
Xe	4	"117.737"	"10"	""		"106923.2"	"191858.2"	"5s.5p4"	"4P"	"3/2"	"5s2.5p2.(3P).4f"	"4F*"	"3/2"		""	"L11502"	
Xe	6	"117.7419"	"25"	""		"182308.0"	"267239.0"	"5s2.5d"	"2D"	"5/2"	"5s.5p.5d"	"267239*"	"7/2"		""	"L11820"	
Xe	3	"117.7617"	"1"	""		"112693.95"	"197611.00"	"5s2.5p3.(4S*).5d"	"5D*"	"0"	"5s2.5p3.(4S*).5f"	"5F"	"1"		""	"L10579"	
Xe	3	"117.8630"	"8"	""		"103568.20"	"188412.56"	"5s.5p5"	"3P*"	"1"	"5s2.5p3.(2D*).4f"	"3P"	"2"		""	"L10579"	
Xe	3	"117.9186"	"4"	""		"112449.90"	"197254.25"	"5s2.5p3.(4S*).5d"	"5D*"	"1"	"5s2.5p3.(2P*).4f"	"3F"	"2"		""	"L10579"	
Xe	6	"117.9541"	"30"	""		"15599.0"	"100378."	"5s2.5p"	"2P*"	"3/2"	"5s.5p2"	"4P"	"3/2"		""	"L7269"	
Xe	6	"118.1465"	"25"	""		"180249.6"	"264891.0"	"5s2.5d"	"2D"	"3/2"	"5s2.6p"	"2P*"	"1/2"		""	"L11820"	
Xe	4	"118.195"	"5"	""		"109254.4"	"193860.6"	"5s.5p4"	"4P"	"1/2"	"5s2.5p2.(3P).6p"	"2S*"	"1/2"		""	"L11502"	
Xe	3	"118.2729"	"1"	""		"111605.41"	"196156.21"	"5s2.5p3.(4S*).5d"	"5D*"	"3"	"5s2.5p3.(2P*).4f"	"3F"	"3"		""	"L10579"	
Xe	2	"118.3053"	"8"	""		"10537.01"	"95064.38"	"5s2.5p5"	"2P*"	"1/2"	"5s2.5p4.(3P<2>).6s"	"2[2]"	"3/2"		""	"L6925"	
Xe	3	"118.5767"	"2"	""		"119026.03"	"203359.91"	"5s2.5p3.(2D*).5d"	"1P*"	"1"	"5s2.5p3.(2P*).4f"	"3D"	"2"		""	"L10579"	
Xe	3	"118.6249"	"1"	""		"111856.38"	"196156.21"	"5s2.5p3.(4S*).5d"	"5D*"	"2"	"5s2.5p3.(2P*).4f"	"3F"	"3"		""	"L10579"	
Xe	4	"118.861"	"9"	""		"121928.9"	"206061.2"	"5s.5p4"	"2D"	"3/2"	"5s2.5p2.(3P).6p"	"2P*"	"3/2"		""	"L11502"	
Xe	3	"118.8853"	"11"	""		"98262.47"	"182377.01"	"5s.5p5"	"3P*"	"2"	"5s2.5p3.(2D*).4f"	"3D"	"3"		""	"L10579"	
Xe	8	"119.00"	""	""		"443378."	"527425"	"6p"	"2P*"	"1/2"	"6d"	"2D"	"3/2"		""	"L11586"	
Xe	4	"119.018"	"4"	""		"134980.6"	"219001.7"	"5s2.5p2.(3P).5d"	"4F"	"3/2"	"5s2.5p2.(1D).4f"	"2D*"	"5/2"		""	"L11502"	
Xe	4	"119.057"	"2"	""		"136796.3"	"220789.8"	"5s2.5p2.(3P).5d"	"2P"	"1/2"	"5s2.5p2.(1D).4f"	"2P*"	"1/2"		""	"L11502"	
Xe	4	"119.098"	"3"	""		"145011.2"	"228975.4"	"5s2.5p2.(1D).5d"	"2F"	"7/2"	"5s2.5p2.(1S).4f"	"2F*"	"7/2"		""	"L11502"	
Xe	5	"119.169"	"10"	""		"116097.0"	"200010.2"	"5s.5p3"	"3D*"	"2"	"5s2.5p.(2P*).4f"	"1F"	"3"		""	"L7287"	
Xe	1	"119.2037"	"250a"	"5.93e+08"	B+	"0.000"	"83889.971"	"5p6"	"1S"	"0"	"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		"T7227,T5940"	"L6449c110"	
Xe	3	"119.213"	"1"	""		"112271.78"	"196156.21"	"5s2.5p3.(4S*).5d"	"5D*"	"4"	"5s2.5p3.(2P*).4f"	"3F"	"3"		""	"L7270"	
Xe	4	"119.213"	"3"	""		"133027.4"	"216910.7"	"5s2.5p2.(3P).5d"	"2P"	"3/2"	"5s2.5p2.(1D).6p"	"2D*"	"5/2"		""	"L11502"	
Xe	4	"119.232"	"6"	""		"106923.2"	"190792.5"	"5s.5p4"	"4P"	"3/2"	"5s2.5p2.(3P).6p"	"4D*"	"3/2"		""	"L11502"	
Xe	3	"119.5107"	"2"	""		"121229.58"	"204904.40"	"5s2.5p3.(4S*).5d"	"3D*"	"3"	"5s2.5p3.(2P*).4f"	"1G"	"4"		""	"L10579"	
Xe	3	"119.8683"	"11"	""		"103568.20"	"186992.43"	"5s.5p5"	"3P*"	"1"	"5s2.5p3.(2D*).4f"	"3D"	"2"		""	"L10579"	
Xe	3	"120.0033"	"4"	""		"98262.47"	"181593.70"	"5s.5p5"	"3P*"	"2"	"5s2.5p3.(2D*).4f"	"3F"	"2"		""	"L10579"	
Xe	8	"120.03"	""	""		"634595"	"717839"	"7d"	"2D"	"3/2"	"9p"	"2P*"	"1/2"		""	"L11586"	
Xe	4	"120.081"	"9"	""		"121928.9"	"205205.0"	"5s.5p4"	"2D"	"3/2"	"5s2.5p2.(1D).4f"	"2F*"	"5/2"		""	"L11502"	
Xe	4	"120.163"	"3"	""		"136495.9"	"219717.3"	"5s2.5p2.(3P).5d"	"4F"	"5/2"	"5s2.5p2.(3P).4f"	"2F*"	"7/2"		""	"L11502"	
Xe	3	"120.2593"	"2"	""		"121229.58"	"204382.87"	"5s2.5p3.(4S*).5d"	"3D*"	"3"	"5s2.5p3.(2P*).4f"	"3D"	"3"		""	"L10579"	
Xe	4	"120.269"	"8"	""		"125474.7"	"208621.1"	"5s.5p4"	"2D"	"5/2"	"5s2.5p2.(3P).4f"	"2F*"	"5/2"		""	"L11502"	
Xe	4	"120.317"	"6"	""		"133027.4"	"216141.0"	"5s2.5p2.(3P).5d"	"2P"	"3/2"	"5s2.5p2.(1D).6p"	"2D*"	"3/2"		""	"L11502"	
Xe	4	"120.507"	"1"	""		"145991.1"	"228975.4"	"5s2.5p2.(3P).5d"	"4F"	"9/2"	"5s2.5p2.(1S).4f"	"2F*"	"7/2"		""	"L11502"	
Xe	3	"120.5929"	"12"	""		"36102.94"	"119026.03"	"5s2.5p4"	"1S"	"0"	"5s2.5p3.(2D*).5d"	"1P*"	"1"		""	"L10579"	
Xe	5	"120.6406"	"70bl"	""		"9291.8"	"92182.8"	"5s2.5p2"	"3P"	"1"	"5s.5p3"	"5S*"	"2"		""	"L11121"	
Xe	4	"121.060"	"6"	""		"109254.4"	"191858.2"	"5s.5p4"	"4P"	"1/2"	"5s2.5p2.(3P).4f"	"4F*"	"3/2"		""	"L11502"	
Xe	4	"121.130"	"9"	""		"99663.8"	"182219.1"	"5s.5p4"	"4P"	"5/2"	"5s2.5p2.(3P).4f"	"4G*"	"7/2"		""	"L11502"	
Xe	4	"121.204"	"5"	""		"136495.9"	"219001.7"	"5s2.5p2.(3P).5d"	"4F"	"5/2"	"5s2.5p2.(1D).4f"	"2D*"	"5/2"		""	"L11502"	
Xe	4	"121.7257"	"55"	""		"17510.7"	"99663.8"	"5s2.5p3"	"2D*"	"5/2"	"5s.5p4"	"4P"	"5/2"		""	"L11173"	
Xe	5	"121.888"	"7"	""		"134702.7"	"216745.6"	"5s.5p3"	"3P*"	"2"	"5s2.5p.(2P*).4f"	"1D"	"2"		""	"L7287"	
Xe	6	"122.04"	""	""		"270305.7"	"352250"	"5s2.6p"	"2P*"	"3/2"	"5s2.7s"	"2S"	"1/2"		""	"L7281"	
Xe	4	"122.056"	"5"	""		"134980.6"	"216910.7"	"5s2.5p2.(3P).5d"	"4F"	"3/2"	"5s2.5p2.(1D).6p"	"2D*"	"5/2"		""	"L11502"	
Xe	4	"122.253"	"9"	""		"106923.2"	"188720.6"	"5s.5p4"	"4P"	"3/2"	"5s2.5p2.(3P).4f"	"2D*"	"5/2"		""	"L11502"	
Xe	5	"122.510"	"12"	""		"119919.0"	"201545.2"	"5s.5p3"	"3D*"	"3"	"5s2.5p.(2P*).4f"	"3G"	"4"		""	"L7287"	
Xe	4	"122.576"	"2"	""		"125474.7"	"207056.6"	"5s.5p4"	"2D"	"5/2"	"5s2.5p2.(3P).6p"	"4P*"	"5/2"		""	"L11502"	
Xe	4	"122.642"	"6"	""		"109254.4"	"190792.5"	"5s.5p4"	"4P"	"1/2"	"5s2.5p2.(3P).6p"	"4D*"	"3/2"		""	"L11502"	
Xe	3	"122.7943"	"2"	""		"121922.75"	"203359.91"	"5s2.5p3.(4S*).5d"	"3D*"	"1"	"5s2.5p3.(2P*).4f"	"3D"	"2"		""	"L10579"	
Xe	3	"122.8991"	"0.5"	""		"108333.76"	"189701.46"	"5s.5p5"	"3P*"	"0"	"5s2.5p3.(2D*).4f"	"3P"	"1"		""	"L10579"	
Xe	4	"123.094"	"9"	""		"125474.7"	"206713.1"	"5s.5p4"	"2D"	"5/2"	"5s2.5p2.(1D).4f"	"2G*"	"7/2"		""	"L11502"	
Xe	4	"123.1263"	"25"	""		"28036.4"	"109254.4"	"5s2.5p3"	"2P*"	"1/2"	"5s.5p4"	"4P"	"1/2"		""	"L11173"	
Xe	7	"123.157"	"20"	""		"408767."	"489957."	"4f.5p"	"3D"	"1"	"5p.6s"	"1P*"	"1"		""	"L7278"	
Xe	3	"123.2070"	"12u"	""		"17098.73"	"98262.47"	"5s2.5p4"	"1D"	"2"	"5s.5p5"	"3P*"	"2"		""	"L10579"	
Xe	5	"123.634"	"4"	""		"169672.6"	"250557.2"	"5s.5p3"	"1P*"	"1"	"5s2.5p.(2P*).6p"	"1D"	"2"		""	"L7287"	
Xe	3	"123.7316"	"2u"	""		"111605.41"	"192425.21"	"5s2.5p3.(4S*).5d"	"5D*"	"3"	"5s2.5p3.(2D*).4f"	"1G"	"4"		""	"L10579"	
Xe	3	"123.8955"	"1"	""		"117240.08"	"197953.29"	"5s2.5p3.(4S*).5d"	"3D*"	"2"	"5s2.5p3.(2P*).4f"	"3G"	"3"		""	"L10579"	
Xe	4	"124.090"	"8"	""		"125474.7"	"206061.2"	"5s.5p4"	"2D"	"5/2"	"5s2.5p2.(3P).6p"	"2P*"	"3/2"		""	"L11502"	
Xe	4	"124.242"	"5"	""		"99663.8"	"180151.5"	"5s.5p4"	"4P"	"5/2"	"5s2.5p2.(3P).4f"	"4G*"	"5/2"		""	"L11502"	
Xe	3	"124.2875"	"10"	""		"108333.76"	"188792.52"	"5s.5p5"	"3P*"	"0"	"5s2.5p3.(2D*).4f"	"3D"	"1"		""	"L10579"	
Xe	4	"124.356"	"11"	""		"136495.9"	"216910.7"	"5s2.5p2.(3P).5d"	"4F"	"5/2"	"5s2.5p2.(1D).6p"	"2D*"	"5/2"		""	"L11502"	
Xe	7	"124.358"	"7"	""		"143259."	"223673."	"5s.5p"	"1P*"	"1"	"5p2"	"3P"	"0"		""	"L11900"	
Xe	3	"124.4235"	"2"	""		"117240.08"	"197611.00"	"5s2.5p3.(4S*).5d"	"3D*"	"2"	"5s2.5p3.(4S*).5f"	"5F"	"1"		""	"L10579"	
Xe	2	"124.4756"	"5"	""		"10537.01"	"90873.83"	"5s2.5p5"	"2P*"	"1/2"	"5s.5p6"	"2S"	"1/2"		""	"L6925"	
Xe	3	"124.7610"	"3"	""		"112271.78"	"192425.21"	"5s2.5p3.(4S*).5d"	"5D*"	"4"	"5s2.5p3.(2D*).4f"	"1G"	"4"		""	"L10579"	
Xe	5	"124.858"	"7"	""		"119919.0"	"200010.2"	"5s.5p3"	"3D*"	"3"	"5s2.5p.(2P*).4f"	"1F"	"3"		""	"L7287"	
Xe	3	"124.9319"	"7"	""		"98262.47"	"178306.08"	"5s.5p5"	"3P*"	"2"	"5s2.5p3.(2D*).4f"	"3G"	"3"		""	"L10579"	
Xe	1	"125.0210"	"250a"	"1.49e+07"	B+	"0.000"	"79986.618"	"5p6"	"1S"	"0"	"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		"T7227,T5940"	"L6449c110"	
Xe	8	"125.10"	"*"	""		"616368"	"696304"	"6f"	"2F*"	"5/2"	"8d"	"2D"	"3/2"		""	"L11586"	
Xe	8	"125.10"	"*"	""		"616708"	"696678"	"6f"	"2F*"	"7/2"	"8d"	"2D"	"5/2"		""	"L11586"	
Xe	6	"125.14"	"*"	""		"376933"	"456857"	"5s2.5g"	"2G"	"7/2"	"5s2.7h"	"2H*"	"9/2"		""	"L11642"	
Xe	6	"125.14"	"*"	""		"376933"	"456857"	"5s2.5g"	"2G"	"9/2"	"5s2.7h"	"2H*"	"11/2"		""	"L11642"	
Xe	3	"125.1484"	"0"	""		"103568.20"	"183472.95"	"5s.5p5"	"3P*"	"1"	"5s2.5p3.(2D*).4f"	"1P"	"1"		""	"L10579"	
Xe	3	"125.3650"	"10"	""		"98262.47"	"178029.33"	"5s.5p5"	"3P*"	"2"	"5s2.5p3.(2P*).6p"	"3P"	"1"		""	"L10579"	
Xe	4	"125.422"	"3"	""		"125474.7"	"205205.0"	"5s.5p4"	"2D"	"5/2"	"5s2.5p2.(1D).4f"	"2F*"	"5/2"		""	"L11502"	
Xe	5	"125.532"	"5"	""		"155518.1"	"235178.9"	"5s.5p3"	"3S*"	"1"	"5s2.5p.(2P*).6p"	"3D"	"2"		""	"L7287"	
Xe	4	"125.557"	"5"	""		"136495.9"	"216141.0"	"5s2.5p2.(3P).5d"	"4F"	"5/2"	"5s2.5p2.(1D).6p"	"2D*"	"3/2"		""	"L11502"	
Xe	5	"125.675"	"6"	""		"170987.6"	"250557.2"	"5s2.5p.(2P*).5d"	"3P*"	"2"	"5s2.5p.(2P*).6p"	"1D"	"2"		""	"L7287"	
Xe	4	"125.957"	"6"	""		"145105.7"	"224498.2"	"5s2.5p2.(3P).5d"	"4D"	"1/2"	"5s2.5p2.(1D).6p"	"2P*"	"3/2"		""	"L11502"	
Xe	4	"126.285"	"5"	""		"106923.2"	"186109.1"	"5s.5p4"	"4P"	"3/2"	"5s2.5p2.(3P).6p"	"4D*"	"1/2"		""	"L11502"	
Xe	4	"126.376"	"3"	""		"136495.9"	"215625.5"	"5s2.5p2.(3P).5d"	"4F"	"5/2"	"5s2.5p2.(1D).6p"	"2F*"	"5/2"		""	"L11502"	
Xe	4	"126.629"	"8"	""		"121928.9"	"200899.4"	"5s.5p4"	"2D"	"3/2"	"5s2.5p2.(3P).6p"	"4P*"	"1/2"		""	"L11502"	
Xe	3	"126.7171"	"7"	""		"117240.08"	"196156.21"	"5s2.5p3.(4S*).5d"	"3D*"	"2"	"5s2.5p3.(2P*).4f"	"3F"	"3"		""	"L10579"	
Xe	3	"126.9293"	"2"	""		"126119.77"	"204904.40"	"5s2.5p3.(2D*).5d"	"3F*"	"3"	"5s2.5p3.(2P*).4f"	"1G"	"4"		""	"L10579"	
Xe	5	"127.110"	"6"	""		"156506.8"	"235178.9"	"5s2.5p.(2P*).5d"	"3F*"	"2"	"5s2.5p.(2P*).6p"	"3D"	"2"		""	"L7287"	
Xe	4	"127.121"	"7"	""		"125474.7"	"204140.0"	"5s.5p4"	"2D"	"5/2"	"5s2.5p2.(3P).6p"	"4P*"	"3/2"		""	"L11502"	
Xe	3	"127.2819"	"10"	""		"103568.20"	"182134.14"	"5s.5p5"	"3P*"	"1"	"5s2.5p3.(2P*).6p"	"3S"	"1"		""	"L10579"	
Xe	4	"127.296"	"7"	""		"121928.9"	"200486.2"	"5s.5p4"	"2D"	"3/2"	"5s2.5p2.(3P).6p"	"2D*"	"5/2"		""	"L11502"	
Xe	3	"127.7742"	"3"	""		"126119.77"	"204382.87"	"5s2.5p3.(2D*).5d"	"3F*"	"3"	"5s2.5p3.(2P*).4f"	"3D"	"3"		""	"L10579"	
Xe	3	"127.8311"	"2"	""		"119026.03"	"197254.25"	"5s2.5p3.(2D*).5d"	"1P*"	"1"	"5s2.5p3.(2P*).4f"	"3F"	"2"		""	"L10579"	
Xe	6	"128.05"	""	""		"107205."	"185306."	"5s.5p2"	"4P"	"5/2"	"5s2.4f"	"2F*"	"7/2"		""	"L11584"	
Xe	4	"128.054"	"3"	""		"141624.8"	"219717.3"	"5s2.5p2.(3P).5d"	"4F"	"7/2"	"5s2.5p2.(3P).4f"	"2F*"	"7/2"		""	"L11502"	
Xe	5	"128.1127"	"75"	""		"14126.7"	"92182.8"	"5s2.5p2"	"3P"	"2"	"5s.5p3"	"5S*"	"2"		""	"L11121"	
Xe	3	"128.1633"	"11"	""		"103568.20"	"181593.70"	"5s.5p5"	"3P*"	"1"	"5s2.5p3.(2D*).4f"	"3F"	"2"		""	"L10579"	
Xe	8	"128.17"	""	""		"450773."	"528794"	"6p"	"2P*"	"3/2"	"6d"	"2D"	"5/2"		""	"L11374"	
Xe	5	"128.289"	"12"	""		"156506.8"	"234455.6"	"5s2.5p.(2P*).5d"	"3F*"	"2"	"5s2.5p.(2P*).6p"	"3P"	"1"		""	"L7287"	
Xe	4	"128.381"	"1"	""		"141824.4"	"219717.3"	"5s2.5p2.(1D).5d"	"2F"	"5/2"	"5s2.5p2.(3P).4f"	"2F*"	"7/2"		""	"L11502"	
Xe	6	"128.55"	""	""		"107205."	"184994."	"5s.5p2"	"4P"	"5/2"	"5s2.4f"	"2F*"	"5/2"		""	"L11584"	
Xe	5	"129.057"	"3"	""		"173071.7"	"250557.2"	"5s2.5p.(2P*).5d"	"3D*"	"1"	"5s2.5p.(2P*).6p"	"1D"	"2"		""	"L7287"	
Xe	4	"129.072"	"10"	""		"125474.7"	"202951.1"	"5s.5p4"	"2D"	"5/2"	"5s2.5p2.(3P).6p"	"4D*"	"7/2"		""	"L11502"	
Xe	4	"129.086"	"5"	""		"121928.9"	"199397.0"	"5s.5p4"	"2D"	"3/2"	"5s2.5p2.(3P).4f"	"2D*"	"3/2"		""	"L11502"	
Xe	3	"129.2427"	"4"	""		"112449.90"	"189824.07"	"5s2.5p3.(4S*).5d"	"5D*"	"1"	"5s2.5p3.(2D*).4f"	"1D"	"2"		""	"L10579"	
Xe	3	"129.4477"	"6"	""		"112449.90"	"189701.46"	"5s2.5p3.(4S*).5d"	"5D*"	"1"	"5s2.5p3.(2D*).4f"	"3P"	"1"		""	"L10579"	
Xe	3	"129.4672"	"7"	""		"126119.77"	"203359.91"	"5s2.5p3.(2D*).5d"	"3F*"	"3"	"5s2.5p3.(2P*).4f"	"3D"	"2"		""	"L10579"	
Xe	1	"129.5588"	"1000a"	"2.53e+08"	A+	"0.000"	"77185.041"	"5p6"	"1S"	"0"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		"T7227"	"L6449c110"	
Xe	4	"129.846"	"2"	""		"121928.9"	"198943.1"	"5s.5p4"	"2D"	"3/2"	"5s2.5p2.(3P).6p"	"4D*"	"5/2"		""	"L11502"	
Xe	6	"129.8912"	"25"	""		"15599.0"	"92586."	"5s2.5p"	"2P*"	"3/2"	"5s.5p2"	"4P"	"1/2"		""	"L7269"	
Xe	3	"129.9234"	"2"	""		"98262.47"	"175231.15"	"5s.5p5"	"3P*"	"2"	"5s2.5p3.(2P*).6p"	"3D"	"1"		""	"L10579"	
Xe	4	"130.117"	"3"	""		"109254.4"	"186109.1"	"5s.5p4"	"4P"	"1/2"	"5s2.5p2.(3P).6p"	"4D*"	"1/2"		""	"L11502"	
Xe	5	"130.169"	"4"	""		"170987.6"	"247810.4"	"5s2.5p.(2P*).5d"	"3P*"	"2"	"5s2.5p.(2P*).6p"	"3S"	"1"		""	"L7287"	
Xe	3	"130.3385"	"2"	""		"121229.58"	"197953.29"	"5s2.5p3.(4S*).5d"	"3D*"	"3"	"5s2.5p3.(2P*).4f"	"3G"	"3"		""	"L10579"	
Xe	8	"130.46"	""	""		"450773."	"527425"	"6p"	"2P*"	"3/2"	"6d"	"2D"	"3/2"		""	"L11374"	
Xe	3	"130.5475"	"0"	""		"127782.14"	"204382.87"	"5s2.5p3.(2D*).5d"	"3G*"	"4"	"5s2.5p3.(2P*).4f"	"3D"	"3"		""	"L10579"	
Xe	3	"130.5721"	"4"	""		"130173.73"	"206760.00"	"5s2.5p3.(2D*).5d"	"3F*"	"4"	"5s2.5p3.(2P*).4f"	"3F"	"4"		""	"L10579"	
Xe	3	"130.6260"	"9*"	""		"111856.38"	"188412.56"	"5s2.5p3.(4S*).5d"	"5D*"	"2"	"5s2.5p3.(2D*).4f"	"3P"	"2"		""	"L10579"	
Xe	3	"130.6260"	"9*"	""		"128349.15"	"204904.40"	"5s2.5p3.(2D*).5d"	"3G*"	"3"	"5s2.5p3.(2P*).4f"	"1G"	"4"		""	"L10579"	
Xe	3	"130.9656"	"2"	""		"121229.58"	"197585.82"	"5s2.5p3.(4S*).5d"	"3D*"	"3"	"5s2.5p3.(4S*).5f"	"5F"	"3"		""	"L10579"	
