element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Ar	2	"325.9336"	"0.5*"	""		"172335.5985"	"203007.8061"	"3s2.3p4.(1D).3d"	"2D"	"5/2"	"3s2.3p4.(1D).5p"	"2P*"	"3/2"		""	"L14821"	
Ar	2	"325.96556"	"5"	""		"174409.8916"	"205079.1331"	"3s2.3p4.(1D).3d"	"2P"	"3/2"	"3s2.3p4.(3P<2>).5f"	"2[2]*"	"5/2"		""	"L11520"	
Ar	2	"326.2083"	"2"	""		"174409.8916"	"205056.3109"	"3s2.3p4.(1D).3d"	"2P"	"3/2"	"3s2.3p4.(3P<2>).5f"	"2[2]*"	"3/2"		""	"L14821"	
Ar	2	"326.35702"	"21"	"1.55e+07"	B	"155708.1075"	"186340.5616"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P).4d"	"4F"	"3/2"		"T926"	"L11520"	
Ar	3	"326.3879"	"9"	""		"196615.2125"	"227244.1715"	"3s2.3p3.(2D*).4s"	"3D*"	"2"	"3s2.3p3.(2D*).4p"	"1F"	"3"		""	"L9366"	
Ar	2	"326.8987"	"5"	""		"155043.1619"	"185624.8282"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P).4d"	"4F"	"7/2"		""	"L14821"	
Ar	2	"327.0474"	"5"	""		"174409.8916"	"204977.6464"	"3s2.3p4.(1D).3d"	"2P"	"3/2"	"3s2.3p4.(3P<2>).5f"	"2[3]*"	"5/2"		""	"L14821"	
Ar	2	"327.33165"	"9"	"3.7e+07"	D	"159393.3850"	"189934.6322"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).4d"	"2P"	"1/2"		"T1240"	"L11520"	
Ar	2	"327.56434"	"6"	""		"174409.8916"	"204929.4477"	"3s2.3p4.(1D).3d"	"2P"	"3/2"	"3s2.3p4.(3P).6p"	"2S*"	"1/2"		""	"L11520"	
Ar	2	"327.6085"	"3"	""		"172829.6539"	"203345.0332"	"3s2.3p4.(1D).3d"	"2D"	"3/2"	"3s2.3p4.(3P).6p"	"2D*"	"3/2"		""	"L14821"	
Ar	2	"327.99418"	"2"	""		"170401.0170"	"200880.5857"	"3s2.3p4.(1D).4p"	"2F*"	"5/2"	"3s2.3p4.(3P).5d"	"4F"	"7/2"		""	"L11520"	
Ar	2	"328.17012"	"43"	"4.2e+07"	C	"155708.1075"	"186171.3330"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P).4d"	"4P"	"1/2"		"T926"	"L11520"	
Ar	3	"328.58413"	"33"	"2.0e+08"	D	"174378.4968"	"204803.338"	"3s2.3p3.(4S*).4s"	"5S*"	"2"	"3s2.3p3.(4S*).4p"	"5P"	"3"		"T1619CA,LS"	"L11520"	
Ar	2	"329.14405"	"10"	""		"174821.0098"	"205194.0978"	"3s2.3p4.(1D).3d"	"2P"	"1/2"	"3s2.3p4.(3P<2>).5f"	"2[1]*"	"3/2"		""	"L11520"	
Ar	2	"329.36402"	"162"	"1.7e+08"	D	"160239.4280"	"190592.2306"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	"3s2.3p4.(3P).4d"	"2P"	"3/2"		"T1240"	"L11520"	
Ar	2	"329.39244"	"21"	""		"170530.4040"	"200880.5857"	"3s2.3p4.(1D).4p"	"2F*"	"7/2"	"3s2.3p4.(3P).5d"	"4F"	"7/2"		""	"L11520"	
Ar	2	"329.7020"	"2"	""		"172829.6539"	"203151.2627"	"3s2.3p4.(1D).3d"	"2D"	"3/2"	"3s2.3p4.(1D).5p"	"2F*"	"5/2"		""	"L14821"	
Ar	8	"329.77"	""	""		"1081761."	"1112079."	"2p6.10p"	"2P*"	"1/2"	"2p6.13s"	"2S"	"1/2"		""	"L16099"	
Ar	2	"329.8418"	"2"	""		"185624.8282"	"215933.64"	"3s2.3p4.(3P).4d"	"4F"	"7/2"	"3s2.3p4.(3P<2>).8f"	"2[5]*"	"9/2"		""	"L14821"	
Ar	3	"330.18546"	"224"	"2.0e+08"	D	"174378.4968"	"204655.7888"	"3s2.3p3.(4S*).4s"	"5S*"	"2"	"3s2.3p3.(4S*).4p"	"5P"	"2"		"T1619CA,LS"	"L11520"	
Ar	8	"330.27"	""	""		"1081811."	"1112079."	"2p6.10p"	"2P*"	"3/2"	"2p6.13s"	"2S"	"1/2"		""	"L16099"	
Ar	2	"330.6445"	"5"	""		"174821.0098"	"205056.3109"	"3s2.3p4.(1D).3d"	"2P"	"1/2"	"3s2.3p4.(3P<2>).5f"	"2[2]*"	"3/2"		""	"L14821"	
Ar	2	"330.72283"	"126"	"3.4e+08"	D	"159706.5337"	"189934.6322"	"3s2.3p4.(3P).4p"	"2P*"	"1/2"	"3s2.3p4.(3P).4d"	"2P"	"1/2"		"T1240"	"L11520"	
Ar	2	"330.93397"	"4"	""		"172335.5985"	"202544.4050"	"3s2.3p4.(1D).3d"	"2D"	"5/2"	"3s2.3p4.(3P).6p"	"4D*"	"5/2"		""	"L11520"	
Ar	3	"331.12423"	"18"	"2.0e+08"	D	"174378.4968"	"204569.953"	"3s2.3p3.(4S*).4s"	"5S*"	"2"	"3s2.3p3.(4S*).4p"	"5P"	"1"		"T1619CA,LS"	"L11520"	
Ar	2	"331.270"	"0.5"	""		"172829.6539"	"203007.8061"	"3s2.3p4.(1D).3d"	"2D"	"3/2"	"3s2.3p4.(1D).5p"	"2P*"	"3/2"		""	"L14821"	
Ar	2	"331.7825"	"3"	""		"172335.5985"	"202467.1718"	"3s2.3p4.(1D).3d"	"2D"	"5/2"	"3s2.3p4.(3P).6p"	"4D*"	"3/2"		""	"L14821"	
Ar	1	"331.934"	"7"	""		""	""	""	""	""	""	""	""		""	"L3512"	
Ar	2	"332.0375"	"2"	""		"174821.0098"	"204929.4477"	"3s2.3p4.(1D).3d"	"2P"	"1/2"	"3s2.3p4.(3P).6p"	"2S*"	"1/2"		""	"L14821"	
Ar	3	"332.359"	"9"	""		"210212.72"	"240292.3714"	"3s2.3p3.(2P*).3d"	"3D*"	"3"	"3s2.3p3.(2P*).4p"	"3D"	"3"		""	"L7493"	
Ar	2	"332.4228"	"2"	""		"183675.6614"	"213749.18"	"3s2.3p4.(3P).4d"	"4D"	"7/2"	"3s2.3p4.(3P<2>).7f"	"2[4]*"	"9/2"		""	"L14821"	
Ar	3	"332.734"	"4"	""		"210212.72"	"240258.453"	"3s2.3p3.(2P*).3d"	"3D*"	"3"	"3s2.3p3.(2P*).4p"	"3D"	"2"		""	"L7493"	
Ar	3	"333.1142"	"2"	""		"214347.599"	"244358.081"	"3s2.3p3.(2D*).3d"	"3P*"	"1"	"3s2.3p3.(2P*).4p"	"1D"	"2"		""	"L9366"	
Ar	3	"333.61746"	"708"	"2.0e+08"	D	"196680.8461"	"226646.6786"	"3s2.3p3.(2D*).4s"	"3D*"	"3"	"3s2.3p3.(2D*).4p"	"3F"	"4"		"T1619CA,LS"	"L11520"	
Ar	2	"333.7116"	"2h,l"	""		"183797.4473"	"213754.75"	"3s2.3p4.(3P).4d"	"4D"	"5/2"	"3s2.3p4.(3P<2>).7f"	"2[4]*"	"7/2"		""	"L14821"	
Ar	2	"333.88225"	"7"	""		"172213.8798"	"202155.9425"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(3P).5d"	"2F"	"5/2"		""	"L11520"	
Ar	2	"334.1507"	"3"	""		"172335.5985"	"202253.6552"	"3s2.3p4.(1D).3d"	"2D"	"5/2"	"3s2.3p4.(3P).6p"	"4P*"	"3/2"		""	"L14821"	
Ar	2	"334.1746"	"6"	""		"157673.4134"	"187589.3383"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	"3s2.3p4.(3P).4d"	"2F"	"5/2"		""	"L14821"	
Ar	3	"334.25373"	"5"	""		"219908.474"	"249817.261"	"3s2.3p3.(2D*).3d"	"1P*"	"1"	"3p6"	"1S"	"0"		""	"L11520"	
Ar	3	"334.47567"	"575"	"1.8e+08"	D	"196615.2125"	"226504.1601"	"3s2.3p3.(2D*).4s"	"3D*"	"2"	"3s2.3p3.(2D*).4p"	"3F"	"3"		"T1619CA,LS"	"L11520"	
Ar	8	"334.55"	""	""		"1063335."	"1093214."	"2p6.9p"	"2P*"	"1/2"	"2p6.11s"	"2S"	"1/2"		""	"L16099"	
Ar	2	"334.7694"	"1"	""		"170530.4040"	"200393.1067"	"3s2.3p4.(1D).4p"	"2F*"	"7/2"	"3s2.3p4.(3P).5d"	"4F"	"9/2"		""	"L14821"	
Ar	2	"335.09238"	"129"	"1.5e+08"	D	"170401.0170"	"200234.9579"	"3s2.3p4.(1D).4p"	"2F*"	"5/2"	"3s2.3p4.(1D).4d"	"2F"	"5/2"		"T1240"	"L11520"	
Ar	3	"335.211"	"4"	"2.2e+07"	D	"196680.8461"	"226504.1601"	"3s2.3p3.(2D*).4s"	"3D*"	"3"	"3s2.3p3.(2D*).4p"	"3F"	"3"		"T1619CA,LS"	"L7492"	
Ar	8	"335.48"	""	""		"1063412.6"	"1093214."	"2p6.9p"	"2P*"	"3/2"	"2p6.11s"	"2S"	"1/2"		""	"L16099"	
Ar	3	"335.85305"	"417"	"1.6e+08"	D	"196590.6352"	"226357.0086"	"3s2.3p3.(2D*).4s"	"3D*"	"1"	"3s2.3p3.(2D*).4p"	"3F"	"2"		"T1619CA,LS"	"L11520"	
Ar	3	"336.128"	"7"	"3.0e+07"	D	"196615.2125"	"226357.0086"	"3s2.3p3.(2D*).4s"	"3D*"	"2"	"3s2.3p3.(2D*).4p"	"3F"	"2"		"T1619CA,LS"	"L7492"	
Ar	2	"336.17447"	"10"	"3.9e+06"	D	"170401.0170"	"200138.9307"	"3s2.3p4.(1D).4p"	"2F*"	"5/2"	"3s2.3p4.(1D).4d"	"2F"	"7/2"		"T1240"	"L11520"	
Ar	2	"336.3300"	"2"	""		"174409.8916"	"204134.0653"	"3s2.3p4.(1D).3d"	"2P"	"3/2"	"3s2.3p4.(1D).5p"	"2D*"	"5/2"		""	"L14821"	
Ar	2	"336.4362"	"2"	""		"172829.6539"	"202544.4050"	"3s2.3p4.(1D).3d"	"2D"	"3/2"	"3s2.3p4.(3P).6p"	"4D*"	"5/2"		""	"L14821"	
Ar	2	"336.55204"	"13"	"1.3e+07"	D	"170530.4040"	"200234.9579"	"3s2.3p4.(1D).4p"	"2F*"	"7/2"	"3s2.3p4.(1D).4d"	"2F"	"5/2"		"T1240"	"L11520"	
Ar	2	"336.558"	"1?"	""		"174409.8916"	"204113.7598"	"3s2.3p4.(1D).3d"	"2P"	"3/2"	"3s2.3p4.(1D).5p"	"2D*"	"3/2"		""	"L14821"	
Ar	2	"336.65800"	"22"	"4.1e+07"	D	"160239.4280"	"189934.6322"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	"3s2.3p4.(3P).4d"	"2P"	"1/2"		"T1240"	"L11520"	
Ar	2	"337.09147"	"12"	"5.9e+06"	D	"157234.0196"	"186891.0393"	"3s2.3p4.(3P).4p"	"4D*"	"7/2"	"3s2.3p4.(3P).4d"	"4P"	"5/2"		"T1240"	"L11520"	
Ar	2	"337.09850"	"4"	""		"179592.2248"	"209248.6316"	"3s2.3p4.(1S).3d"	"2D"	"5/2"	"3s2.3p4.(1D<2>).4f"	"2[3]*"	"7/2"		""	"L11520"	
Ar	2	"337.3140"	"1w,bl"	""		"172829.6539"	"202467.1718"	"3s2.3p4.(1D).3d"	"2D"	"3/2"	"3s2.3p4.(3P).6p"	"4D*"	"3/2"		""	"L14821"	
Ar	1	"337.347"	"7"	""		""	""	""	""	""	""	""	""		""	"L3512"	
Ar	2	"337.3842"	"3"	""		"170401.0170"	"200032.2867"	"3s2.3p4.(1D).4p"	"2F*"	"5/2"	"3s2.3p4.(3P).6s"	"2P"	"3/2"		""	"L14821"	
Ar	2	"337.64357"	"155"	"1.5e+08"	D	"170530.4040"	"200138.9307"	"3s2.3p4.(1D).4p"	"2F*"	"7/2"	"3s2.3p4.(1D).4d"	"2F"	"7/2"		"T1240"	"L11520"	
Ar	2	"337.8442"	"1"	""		"172829.6539"	"202420.5754"	"3s2.3p4.(1D).3d"	"2D"	"3/2"	"3s2.3p4.(3P).6p"	"4P*"	"1/2"		""	"L14821"	
Ar	2	"337.9458"	"4"	"2.e+06"	D	"157234.0196"	"186816.0496"	"3s2.3p4.(3P).4p"	"4D*"	"7/2"	"3s2.3p4.(3P).4d"	"2F"	"7/2"		"T1240"	"L14821"	
Ar	2	"337.95779"	"11"	"3.2e+07"	D	"170401.0170"	"199982.0244"	"3s2.3p4.(1D).4p"	"2F*"	"5/2"	"3s2.3p4.(1D).4d"	"2D"	"3/2"		"T1240"	"L11520"	
Ar	2	"338.1063"	"1"	""		"172213.8798"	"201781.8583"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(3P).5d"	"4P"	"5/2"		""	"L14821"	
Ar	2	"338.2133"	"3"	""		"170401.0170"	"199959.6798"	"3s2.3p4.(1D).4p"	"2F*"	"5/2"	"3s2.3p4.(3P).5d"	"4D"	"5/2"		""	"L14821"	
Ar	2	"338.3865"	"1"	""		"161048.7411"	"190592.2306"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	"3s2.3p4.(3P).4d"	"2P"	"3/2"		""	"L14821"	
Ar	2	"338.85306"	"195"	"1.9e+08"	D	"161089.3846"	"190592.2306"	"3s2.3p4.(3P).4p"	"2S*"	"1/2"	"3s2.3p4.(3P).4d"	"2P"	"3/2"		"T1240"	"L11520"	
Ar	2	"339.1343"	"0.5"	""		"170401.0170"	"199879.3828"	"3s2.3p4.(1D).4p"	"2F*"	"5/2"	"3s2.3p4.(3P).5d"	"4D"	"7/2"		""	"L14821"	
Ar	3	"339.18445"	"129"	"1.9e+07"	E	"213951.7743"	"243425.7974"	"3s2.3p3.(2D*).3d"	"3P*"	"2"	"3s2.3p3.(2P*).4p"	"3P"	"2"		"T1619CA,LS"	"L11520"	
Ar	1	"339.373"	"7"	""		""	""	""	""	""	""	""	""		""	"L3512"	
Ar	2	"339.7002"	"1"	""		"170530.4040"	"199959.6798"	"3s2.3p4.(1D).4p"	"2F*"	"7/2"	"3s2.3p4.(3P).5d"	"4D"	"5/2"		""	"L14821"	
Ar	2	"339.7608"	"1"	""		"172829.6539"	"202253.6552"	"3s2.3p4.(1D).3d"	"2D"	"3/2"	"3s2.3p4.(3P).6p"	"4P*"	"3/2"		""	"L14821"	
Ar	2	"339.78954"	"8"	"2.7e+06"	D	"158167.7999"	"187589.3383"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	"3s2.3p4.(3P).4d"	"2F"	"5/2"		"T1240"	"L11520"	
Ar	2	"340.6298"	"3"	""		"170530.4040"	"199879.3828"	"3s2.3p4.(1D).4p"	"2F*"	"7/2"	"3s2.3p4.(3P).5d"	"4D"	"7/2"		""	"L14821"	
Ar	2	"340.8350"	"0.5"	""		"179592.2248"	"208923.4846"	"3s2.3p4.(1S).3d"	"2D"	"5/2"	"3s2.3p4.(1D<2>).4f"	"2[2]*"	"3/2"		""	"L14821"	
Ar	2	"340.8612"	"3bl"	""		"179592.2248"	"208921.2645"	"3s2.3p4.(1S).3d"	"2D"	"5/2"	"3s2.3p4.(1D<2>).4f"	"2[2]*"	"5/2"		""	"L11520"	
Ar	2	"340.9413"	"1"	""		"179592.2248"	"208914.333"	"3s2.3p4.(1S).3d"	"2D"	"5/2"	"3s2.3p4.(3P<2>).7p"	"2[2]*"	"5/2"		""	"L14821"	
Ar	2	"340.954"	"0?"	""		"174409.8916"	"203730.9181"	"3s2.3p4.(1D).3d"	"2P"	"3/2"	"3s2.3p4.(3P).6p"	"2P*"	"3/2"		""	"L14821"	
Ar	2	"340.9699"	"2"	""		"179931.8393"	"209251.5031"	"3s2.3p4.(1S).3d"	"2D"	"3/2"	"3s2.3p4.(1D<2>).4f"	"2[3]*"	"5/2"		""	"L14821"	
Ar	3	"341.353"	"6"	""		"211005.56"	"240292.3714"	"3s2.3p3.(2P*).3d"	"3D*"	"2"	"3s2.3p3.(2P*).4p"	"3D"	"3"		""	"L7493"	
Ar	2	"341.44579"	"9"	"7.7e+06"	D	"170401.0170"	"199679.8440"	"3s2.3p4.(1D).4p"	"2F*"	"5/2"	"3s2.3p4.(1D).4d"	"2D"	"5/2"		"T1240"	"L11520"	
Ar	2	"341.6560"	"1"	""		"185624.8282"	"214885.64"	"3s2.3p4.(3P).4d"	"4F"	"7/2"	"3s2.3p4.(3P<1>).7f"	"2[4]*"	"9/2"		""	"L14821"	
Ar	3	"341.749"	"7"	""		"211005.56"	"240258.453"	"3s2.3p3.(2P*).3d"	"3D*"	"2"	"3s2.3p3.(2P*).4p"	"3D"	"2"		""	"L7493"	
Ar	2	"342.16108"	"22"	"9.3e+06"	D	"157673.4134"	"186891.0393"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	"3s2.3p4.(3P).4d"	"4P"	"5/2"		"T1240"	"L11520"	
Ar	3	"342.425"	"9"	"1.0e+07"	E	"213951.7743"	"243147.063"	"3s2.3p3.(2D*).3d"	"3P*"	"2"	"3s2.3p3.(2P*).4p"	"3P"	"1"		"T1619CA,LS"	"L7493"	
Ar	2	"342.5500"	"2"	""		"174409.8916"	"203594.3546"	"3s2.3p4.(1D).3d"	"2P"	"3/2"	"3s2.3p4.(1D).5p"	"2P*"	"1/2"		""	"L14821"	
Ar	2	"342.96138"	"20"	"2.2e+07"	D	"170530.4040"	"199679.8440"	"3s2.3p4.(1D).4p"	"2F*"	"7/2"	"3s2.3p4.(1D).4d"	"2D"	"5/2"		"T1240"	"L11520"	
Ar	3	"343.003"	"2"	""		"211005.56"	"240151.990"	"3s2.3p3.(2P*).3d"	"3D*"	"2"	"3s2.3p3.(2P*).4p"	"3D"	"1"		""	"L7493"	
Ar	2	"343.04148"	"26"	"6.2e+06"	B	"157673.4134"	"186816.0496"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	"3s2.3p4.(3P).4d"	"2F"	"7/2"		"T926"	"L11520"	
Ar	2	"343.0991"	"5"	""		"172213.8798"	"201351.6169"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(3P).5d"	"4F"	"5/2"		""	"L11520"	
Ar	2	"343.1737"	"2"	""		"172213.8798"	"201345.2925"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(3P).5d"	"4P"	"3/2"		""	"L14821"	
Ar	2	"343.25838"	"5"	""		"170401.0170"	"199525.2465"	"3s2.3p4.(1D).4p"	"2F*"	"5/2"	"3s2.3p4.(1D).4d"	"2P"	"3/2"		""	"L11520"	
Ar	2	"343.3369"	"1"	""		"186816.0496"	"215933.64"	"3s2.3p4.(3P).4d"	"2F"	"7/2"	"3s2.3p4.(3P<2>).8f"	"2[5]*"	"9/2"		""	"L14821"	
Ar	2	"343.5773"	"1"	""		"174821.0098"	"203918.1752"	"3s2.3p4.(1D).3d"	"2P"	"1/2"	"3s2.3p4.(3P).6p"	"4S*"	"3/2"		""	"L14821"	
Ar	3	"343.6925"	"6"	""		"211063.760"	"240151.990"	"3s2.3p3.(2P*).4s"	"1P*"	"1"	"3s2.3p3.(2P*).4p"	"3D"	"1"		""	"L9366"	
Ar	3	"343.804"	"8"	"6.2e+06"	E	"214347.599"	"243425.7974"	"3s2.3p3.(2D*).3d"	"3P*"	"1"	"3s2.3p3.(2P*).4p"	"3P"	"2"		"T1619CA,LS"	"L7493"	
Ar	2	"343.9094"	"1"	""		"189934.6322"	"219003.76"	"3s2.3p4.(3P).4d"	"2P"	"1/2"	"3s2.3p4.(1D<2>).5f"	"2[2]*"	"3/2"		""	"L14821"	
Ar	2	"344.7290"	"1"	""		"179592.2248"	"208592.2016"	"3s2.3p4.(1S).3d"	"2D"	"5/2"	"3s2.3p4.(1D<2>).4f"	"2[1]*"	"3/2"		""	"L14821"	
Ar	2	"344.8281"	"1"	""		"179931.8393"	"208923.4846"	"3s2.3p4.(1S).3d"	"2D"	"3/2"	"3s2.3p4.(1D<2>).4f"	"2[2]*"	"3/2"		""	"L14821"	
Ar	2	"345.40949"	"76"	"3.14e+07"	B	"155043.1619"	"183986.0137"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P).4d"	"4D"	"3/2"		"T926"	"L11520"	
Ar	2	"345.8688"	"1?"	""		"172816.2926"	"201720.7331"	"3s2.3p4.(1D).4p"	"2P*"	"1/2"	"3s2.3p4.(3P).5d"	"4F"	"3/2"		""	"L14821"	
Ar	1	"346.107"	"7"	"6.7e+04"	D	"93750.5978"	"122635.054"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<1/2>).6p"	"2[3/2]"	"2"		"T1086n"	"L3512"	
Ar	2	"346.41264"	"81bl"	"3.7e+07"	D	"158730.2995"	"187589.3383"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).4d"	"2F"	"5/2"		"T1240"	"L11520"	
Ar	2	"346.57830"	"14"	""		"161089.3846"	"189934.6322"	"3s2.3p4.(3P).4p"	"2S*"	"1/2"	"3s2.3p4.(3P).4d"	"2P"	"1/2"		""	"L11520"	
Ar	2	"346.63330"	"91"	""		"155351.1206"	"184191.7917"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P).4d"	"4D"	"1/2"		""	"L11520"	
Ar	2	"347.02606"	"12"	""		"173347.9158"	"202155.9425"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).5d"	"2F"	"5/2"		""	"L11520"	
Ar	3	"347.132"	"9"	"6.0e+06"	E	"214347.599"	"243147.063"	"3s2.3p3.(2D*).3d"	"3P*"	"1"	"3s2.3p3.(2P*).4p"	"3P"	"1"		"T1619CA,LS"	"L7493"	
Ar	2	"347.1600"	"3"	""		"157673.4134"	"186470.3603"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	"3s2.3p4.(3P).4d"	"4P"	"3/2"		""	"L14821"	
Ar	3	"347.261"	"6"	"2.0e+07"	D	"196615.2125"	"225404.1120"	"3s2.3p3.(2D*).4s"	"3D*"	"2"	"3s2.3p3.(2D*).4p"	"3D"	"3"		"T1619CA,LS"	"L7492"	
Ar	2	"347.67471"	"427"	"1.25e+08"	B	"155043.1619"	"183797.4473"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P).4d"	"4D"	"5/2"		"T926"	"L11520"	
Ar	2	"347.82316"	"100"	""		"155351.1206"	"184093.1337"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(1D).3d"	"2S"	"1/2"		""	"L11520"	
Ar	3	"348.05020"	"1000"	"1.6e+08"	D	"196680.8461"	"225404.1120"	"3s2.3p3.(2D*).4s"	"3D*"	"3"	"3s2.3p3.(2D*).4p"	"3D"	"3"		"T1619CA,LS"	"L11520"	
Ar	2	"348.0511"	"9"	""		"158167.7999"	"186891.0393"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	"3s2.3p4.(3P).4d"	"4P"	"5/2"		""	"L14821"	
Ar	2	"348.1591"	"1"	""		"185093.3298"	"213807.62"	"3s2.3p4.(3P).4d"	"4F"	"9/2"	"3s2.3p4.(3P<2>).7f"	"2[5]*"	"11/2"		""	"L14821"	
Ar	3	"348.412"	"3"	""		"211565.03"	"240258.453"	"3s2.3p3.(2P*).3d"	"3D*"	"1"	"3s2.3p3.(2P*).4p"	"3D"	"2"		""	"L7493"	
Ar	2	"348.73155"	"6"	"2.7e+06"	D	"157673.4134"	"186340.5616"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	"3s2.3p4.(3P).4d"	"4F"	"3/2"		"T1240"	"L11520"	
Ar	8	"348.76"	""	""		"1070380."	"1099042."	"2p6.9g"	"2G"	"9/2"	"2p6.11f"	"2F*"	"7/2"		""	"L11180"	
Ar	2	"348.8188"	"1"	""		"179931.8393"	"208591.8039"	"3s2.3p4.(1S).3d"	"2D"	"3/2"	"3s2.3p4.(1D<2>).4f"	"2[1]*"	"1/2"		""	"L14821"	
Ar	2	"349.08729"	"45"	""		"144709.9818"	"173347.9158"	"3s2.3p4.(3P).3d"	"2P"	"1/2"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"		""	"L11520"	
Ar	2	"349.12437"	"389"	"1.79e+08"	B	"155351.1206"	"183986.0137"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P).4d"	"4D"	"3/2"		"T926"	"L11520"	
Ar	2	"349.15356"	"1000"	"2.31e+08"	B	"155043.1619"	"183675.6614"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P).4d"	"4D"	"7/2"		"T926"	"L11520"	
Ar	3	"349.4270"	"2"	""		"223663.160"	"252274.172"	"3s2.3p3.(2D*).4p"	"1P"	"1"	"3s2.3p3.(4S*).4d"	"3D*"	"1"		""	"L9366"	
Ar	2	"349.5775"	"1"	""		"174409.8916"	"203007.8061"	"3s2.3p4.(1D).3d"	"2P"	"3/2"	"3s2.3p4.(1D).5p"	"2P*"	"3/2"		""	"L14821"	
Ar	3	"349.710"	"4"	""		"211565.03"	"240151.990"	"3s2.3p3.(2P*).3d"	"3D*"	"1"	"3s2.3p3.(2P*).4p"	"3D"	"1"		""	"L7493"	
Ar	3	"349.831"	"6*"	"7.9e+06"	E	"214569.5"	"243147.063"	"3s2.3p3.(2D*).3d"	"3P*"	"0"	"3s2.3p3.(2P*).4p"	"3P"	"1"		"T1619CA,LS"	"L7493"	
Ar	3	"349.831"	"6*"	"2.4e+07"	E	"214347.599"	"242924.58"	"3s2.3p3.(2D*).3d"	"3P*"	"1"	"3s2.3p3.(2P*).4p"	"3P"	"0"		"T1619CA,LS"	"L7493"	
Ar	2	"349.94759"	"8"	"3.e+05"	C+	"132481.2068"	"161048.7411"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"		"T926"	"L11520"	
Ar	3	"349.96693"	"269"	"1.3e+08"	D	"196590.6352"	"225156.5915"	"3s2.3p3.(2D*).4s"	"3D*"	"1"	"3s2.3p3.(2D*).4p"	"3D"	"1"		"T1619CA,LS"	"L11520"	
Ar	2	"349.9957"	"0.5"	""		"155351.1206"	"183914.6440"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P).5s"	"2P"	"1/2"		""	"L14821"	
Ar	3	"350.058"	"5"	"2.6e+07"	D	"196590.6352"	"225149.2072"	"3s2.3p3.(2D*).4s"	"3D*"	"1"	"3s2.3p3.(2D*).4p"	"3D"	"2"		"T1619CA,LS"	"L7492"	
Ar	3	"350.26828"	"93"	"4.3e+07"	D	"196615.2125"	"225156.5915"	"3s2.3p3.(2D*).4s"	"3D*"	"2"	"3s2.3p3.(2D*).4p"	"3D"	"1"		"T1619CA,LS"	"L11520"	
Ar	3	"350.35894"	"468"	"1.2e+08"	D	"196615.2125"	"225149.2072"	"3s2.3p3.(2D*).4s"	"3D*"	"2"	"3s2.3p3.(2D*).4p"	"3D"	"2"		"T1619CA,LS"	"L11520"	
Ar	3	"350.93333"	"245"	""		"180678.3147"	"209165.6077"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	"3s2.3p3.(4S*).4p"	"3P"	"0"		""	"L11520"	
Ar	2	"350.97779"	"447"	"2.55e+08"	B	"155708.1075"	"184191.7917"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P).4d"	"4D"	"1/2"		"T926"	"L11520"	
